Date,Algerian dinar (DZD),Australian dollar(1),Botswana pula(1),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Czech koruna (CZK),Danish krone (DKK),Euro(1),Indian rupee (INR),Israeli New Shekel (ILS),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),Mauritian rupee (MUR),Mexican peso (MXN),New Zealand dollar(1),Norwegian krone (NOK),Omani rial (OMR),Peruvian sol (PEN),Philippine peso (PHP),Polish zloty (PLN),Qatari riyal (QAR),Russian ruble (RUB),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound(1),U.S. dollar (USD),Uruguayan peso (UYU),Australian dollar (AUD),Bahrain dinar (BHD),Bolivar Fuerte (VEF),Bolivar Soberano (VES),Botswana pula (BWP),Colombian peso (COP),Euro (EUR),Hungarian forint (HUF),Icelandic krona (ISK),Indonesian rupiah (IDR),Iranian rial (IRR),Kazakhstani tenge (KZT),Libyan dinar (LYD),Nepalese rupee (NPR),New Zealand dollar (NZD),Pakistani rupee (PKR),Sri Lankan rupee (LKR),Tunisian dinar (TND),U.K. pound (GBP)
2016-06-20,109.7145,0.6627,0.0739,3.4366,1.3447,1.2807,685.64,6.5813,23.877,6.5619,1.0844,67.4087,3.851,104.65,1170.8,0.3009,4.077,35.4243,18.6559,0.6126,8.2576,0.3845,3.288,46.418,3.8724,3.64,64.1509,3.75,1.3447,14.8282,8.2362,0.9601,35.207,6.6539,3.6725,1.2616,1.0,30.586,1.3434,0.376,9.975,562.57,10.8342,3010.91,0.8825,275.34,122.51,13260.0,30527.0,335.89,1.9324,107.33,1.4094,104.7868,144.5,2.1585,0.6839
2016-06-19,109.7145,0.6627,0.0739,3.4366,1.3447,1.2807,685.64,6.5813,23.877,6.5619,1.0844,67.4087,3.851,104.65,1170.8,0.3009,4.077,35.4243,18.6559,0.6126,8.2576,0.3845,3.288,46.418,3.8724,3.64,64.1509,3.75,1.3447,14.8282,8.2362,0.9601,35.207,6.6539,3.6725,1.2616,1.0,30.586,1.3434,0.376,9.975,562.57,10.8342,3010.91,0.8825,275.34,122.51,13260.0,30527.0,335.89,1.9324,107.33,1.4094,104.7868,144.5,2.1585,0.6839
2016-06-18,109.7145,0.6627,0.0739,3.4366,1.3447,1.2807,685.64,6.5813,23.877,6.5619,1.0844,67.4087,3.851,104.65,1170.8,0.3009,4.077,35.4243,18.6559,0.6126,8.2576,0.3845,3.288,46.418,3.8724,3.64,64.1509,3.75,1.3447,14.8282,8.2362,0.9601,35.207,6.6539,3.6725,1.2616,1.0,30.586,1.3434,0.376,9.975,562.57,10.8342,3010.91,0.8825,275.34,122.51,13260.0,30527.0,335.89,1.9324,107.33,1.4094,104.7868,144.5,2.1585,0.6839
2016-06-17,110.1271,0.6627,0.0739,3.4898,1.3495,1.2878,689.83,6.5885,24.052,6.6076,1.0844,67.1682,3.863,104.7,1170.1,0.301,4.0985,35.4234,18.8527,0.6126,8.3801,0.3845,3.316,46.351,3.9412,3.64,65.4398,3.75,1.3495,15.2139,8.3302,0.9626,35.284,6.6292,3.6725,1.2616,1.0,30.628,1.3534,0.376,9.975,562.57,11.0132,3019.12,0.8886,279.39,122.51,13358.0,30527.0,338.59,1.9324,107.58,1.4186,104.6904,144.5893,2.1564,0.7015
2016-06-16,110.525,0.6627,0.0739,3.4762,1.3504,1.3041,685.89,6.584,24.224,6.6543,1.0844,67.2068,3.871,104.7,1176.3,0.301,4.096,35.3298,18.9968,0.6126,8.3943,0.3845,3.333,46.394,3.9469,3.64,65.8618,3.75,1.3504,15.2139,8.3296,0.9655,35.199,6.6267,3.6725,1.2616,1.0,30.684,1.353,0.376,9.975,562.57,11.1111,2989.56,0.8949,279.61,123.62,13327.0,30529.0,337.96,1.9324,107.42,1.4146,104.6226,144.75,2.1681,0.7078
2016-06-15,110.2597,0.6627,0.0739,3.4833,1.3559,1.2914,688.34,6.5893,24.103,6.6212,1.0844,67.1596,3.875,106.1,1172.5,0.3016,4.101,35.3338,18.8672,0.6126,8.3183,0.3845,3.316,46.189,3.9351,3.64,65.9156,3.75,1.3559,15.2412,8.3104,0.9639,35.334,6.6372,3.6725,1.2616,1.0,30.568,1.3561,0.376,9.975,562.57,11.0375,3003.28,0.8905,279.68,123.51,13398.0,30530.0,338.75,1.9324,107.59,1.432,104.5856,144.725,2.1631,0.7045
2016-06-14,110.3137,0.6627,0.0739,3.4527,1.3544,1.2835,685.0,6.5902,24.088,6.6243,1.0844,67.152,3.864,106.0,1172.8,0.3014,4.0925,35.312,18.9814,0.6126,8.3434,0.3845,3.334,46.146,3.9483,3.64,66.0306,3.75,1.3544,15.3377,8.2908,0.9658,35.175,6.6357,3.6725,1.2616,1.0,30.725,1.3512,0.376,9.975,562.57,11.0497,2990.35,0.8909,279.26,123.69,13273.0,30509.0,337.65,1.9324,107.38,1.4198,104.6946,144.7474,2.1525,0.706
2016-06-13,110.1664,0.6627,0.0739,3.4255,1.3594,1.2792,683.67,6.5842,23.997,6.5989,1.0844,67.0737,3.874,106.18,1163.1,0.3014,4.0945,35.2753,18.7915,0.6126,8.277,0.3845,3.329,46.119,3.8943,3.64,66.0306,3.75,1.3594,15.2064,8.2943,0.966,35.213,6.6555,3.6725,1.2616,1.0,31.012,1.3512,0.376,9.975,562.57,11.0132,2969.83,0.8875,277.06,123.16,13341.0,30510.0,335.81,1.9324,106.82,1.4201,104.3947,145.0131,2.1814,0.7063
2016-06-12,110.1664,0.6627,0.0739,3.4255,1.3594,1.2792,683.67,6.5842,23.997,6.5989,1.0844,67.0737,3.874,106.18,1163.1,0.3014,4.0945,35.2753,18.7915,0.6126,8.277,0.3845,3.329,46.119,3.8943,3.64,66.0306,3.75,1.3594,15.2064,8.2943,0.966,35.213,6.6555,3.6725,1.2616,1.0,31.012,1.3512,0.376,9.975,562.57,11.0132,2969.83,0.8875,277.06,123.16,13341.0,30510.0,335.81,1.9324,106.82,1.4201,104.3947,145.0131,2.1814,0.7063
2016-06-11,110.1664,0.6627,0.0739,3.4255,1.3594,1.2792,683.67,6.5842,23.997,6.5989,1.0844,67.0737,3.874,106.18,1163.1,0.3014,4.0945,35.2753,18.7915,0.6126,8.277,0.3845,3.329,46.119,3.8943,3.64,66.0306,3.75,1.3594,15.2064,8.2943,0.966,35.213,6.6555,3.6725,1.2616,1.0,31.012,1.3512,0.376,9.975,562.57,11.0132,2969.83,0.8875,277.06,123.16,13341.0,30510.0,335.81,1.9324,106.82,1.4201,104.3947,145.0131,2.1814,0.7063
2016-06-10,109.9594,0.6627,0.0739,3.3811,1.3547,1.2736,678.18,6.5842,23.905,6.5778,1.0844,66.7948,3.849,107.08,1155.8,0.3014,4.0705,35.2951,18.5046,0.6126,8.2028,0.3845,3.315,45.917,3.8545,3.64,64.7077,3.75,1.3547,15.0382,8.1949,0.9635,35.262,6.6423,3.6725,1.2616,1.0,30.819,1.3486,0.376,9.975,562.57,10.9409,2942.13,0.8846,275.76,123.01,13309.0,30510.0,333.97,1.9324,106.81,1.4073,104.2364,145.548,2.1399,0.6935
2016-06-09,109.8661,0.6627,0.0739,3.3892,1.3547,1.2731,673.14,6.5842,23.815,6.5558,1.0844,66.625,3.846,106.6,1156.5,0.301,4.0355,35.3259,18.2742,0.6126,8.1538,0.3845,3.304,46.062,3.8126,3.64,63.7402,3.75,1.3483,14.843,8.1123,0.9613,35.122,6.6498,3.6725,1.2616,1.0,30.688,1.3396,0.376,9.975,562.57,10.8578,2905.23,0.8816,274.26,122.56,13231.0,30485.0,330.16,1.9324,106.76,1.4043,104.4702,145.7458,2.1415,0.6913
2016-06-08,109.5368,0.6627,0.0739,3.4739,1.3534,1.2695,679.85,6.5704,23.743,6.5358,1.0844,66.737,3.826,107.05,1163.2,0.3011,4.0625,35.37,18.1491,0.6126,8.0906,0.3845,3.292,46.187,3.815,3.64,64.6797,3.75,1.3534,14.843,8.1126,0.9626,35.223,6.6342,3.6725,1.2616,1.0,30.58,1.3416,0.376,9.975,562.57,10.7991,2950.95,0.8789,273.12,122.52,13241.0,30486.0,331.59,1.9324,106.82,1.4333,104.6383,145.75,2.1372,0.6864
2016-06-07,109.7235,0.6627,0.0739,3.5092,1.3582,1.2789,680.55,6.572,23.815,6.553,1.0844,66.8305,3.818,107.77,1186.5,0.3013,4.077,35.4532,18.5067,0.6126,8.127,0.3845,3.305,46.241,3.8298,3.64,65.2089,3.75,1.3582,14.8706,8.1198,0.966,35.292,6.6308,3.6725,1.2616,1.0,30.664,1.3464,0.376,9.975,562.57,10.8578,3017.71,0.8812,273.9,122.53,13375.0,30487.0,333.88,1.9324,107.14,1.4486,104.6383,145.9,2.1315,0.6855
2016-06-06,109.753,0.6627,0.0739,3.5403,1.3582,1.2856,683.27,6.5652,23.805,6.5536,1.0844,66.9614,3.831,106.94,1186.5,0.3013,4.1055,35.5451,18.5889,0.6126,8.1888,0.3845,3.318,46.493,3.8602,3.64,65.7894,3.75,1.3618,14.968,8.1198,0.975,35.36,6.6378,3.6725,1.2616,1.0,30.618,1.3641,0.376,9.975,562.57,10.8932,3017.71,0.8811,274.46,123.18,13478.0,30488.0,335.1,1.9324,107.61,1.4486,104.6927,145.925,2.1372,0.6948
2016-06-05,109.753,0.6627,0.0739,3.5403,1.3582,1.2856,683.27,6.5652,23.805,6.5536,1.0844,66.9614,3.831,106.94,1186.5,0.3013,4.1055,35.5451,18.5889,0.6126,8.1888,0.3845,3.318,46.493,3.8602,3.64,65.7894,3.75,1.3618,14.968,8.1198,0.975,35.36,6.6378,3.6725,1.2616,1.0,30.618,1.3641,0.376,9.975,562.57,10.8932,3017.71,0.8811,274.46,123.18,13478.0,30488.0,335.1,1.9324,107.61,1.4486,104.6927,145.925,2.1372,0.6948
2016-06-04,109.753,0.6627,0.0739,3.5403,1.3582,1.2856,683.27,6.5652,23.805,6.5536,1.0844,66.9614,3.831,106.94,1186.5,0.3013,4.1055,35.5451,18.5889,0.6126,8.1888,0.3845,3.318,46.493,3.8602,3.64,65.7894,3.75,1.3618,14.968,8.1198,0.975,35.36,6.6378,3.6725,1.2616,1.0,30.618,1.3641,0.376,9.975,562.57,10.8932,3017.71,0.8811,274.46,123.18,13478.0,30488.0,335.1,1.9324,107.61,1.4486,104.6927,145.925,2.1372,0.6948
2016-06-03,109.9988,0.6627,0.0739,3.5955,1.376,1.2948,691.36,6.5852,24.221,6.6686,1.0844,67.2415,3.87,108.96,1189.6,0.3019,4.15,35.5832,18.6283,0.6126,8.3246,0.3845,3.318,46.563,3.9384,3.64,66.8529,3.75,1.376,15.5275,8.3169,0.9918,35.571,6.6305,3.6725,1.2616,1.0,30.618,1.3801,0.376,9.975,562.57,11.0497,3110.88,0.8965,280.36,124.87,13612.0,30488.0,337.77,1.9324,107.68,1.4671,104.7244,145.95,2.1296,0.6941
2016-06-02,110.5294,0.6627,0.0739,3.612,1.3755,1.308,693.61,6.5779,24.167,6.6485,1.0844,67.2533,3.854,109.05,1192.2,0.3019,4.1625,35.5183,18.6097,0.6126,8.3447,0.3845,3.318,46.688,3.9204,3.64,66.7491,3.75,1.3755,15.6023,8.2831,0.9869,35.618,6.6283,3.6725,1.2616,1.0,30.618,1.3814,0.376,9.975,562.57,11.1857,3117.83,0.8938,279.69,124.25,13695.0,30479.0,337.71,1.9324,107.88,1.4665,104.729,145.908,2.1208,0.693
2016-06-01,110.4901,0.6627,0.0739,3.5945,1.3794,1.3091,689.81,6.5894,24.186,6.657,1.0844,67.3526,3.853,110.69,1190.5,0.3022,4.1345,35.4421,18.5299,0.6126,8.3303,0.3845,3.377,46.724,3.935,3.64,66.6156,3.75,1.3794,15.6792,8.3322,0.99,35.694,6.6436,3.6725,1.2616,1.0,31.024,1.3755,0.376,9.975,562.57,11.2108,3089.65,0.8949,281.26,124.53,13671.0,30480.0,336.86,1.9324,107.52,1.4715,104.8301,145.955,2.1139,0.6922
2016-05-31,110.4704,0.6627,0.0739,3.5991,1.3796,1.31,690.27,6.5847,24.223,6.6681,1.0844,67.203,3.85,111.09,1190.6,0.3022,4.1195,35.4192,18.4118,0.6126,8.3557,0.3845,3.37,46.775,3.9369,3.64,65.9962,3.75,1.3796,15.7881,8.3329,0.9902,35.726,6.6436,3.6725,1.2616,1.0,30.757,1.3808,0.376,9.975,562.57,11.236,3069.17,0.8965,282.2,124.75,13615.0,30460.0,335.84,1.9324,107.59,1.487,104.848,145.75,2.1036,0.6841
2016-05-30,110.4704,0.6627,0.0739,3.5991,1.3796,1.31,690.27,6.5847,24.223,6.6681,1.0844,67.203,3.85,111.09,1190.6,0.3022,4.1195,35.4192,18.4118,0.6126,8.3557,0.3845,3.37,46.775,3.9369,3.64,65.9962,3.75,1.3796,15.7881,8.3329,0.9902,35.726,6.6436,3.6725,1.2616,1.0,30.757,1.3808,0.376,9.975,562.57,11.236,3069.17,0.8965,282.2,124.75,13615.0,30460.0,335.84,1.9324,107.59,1.487,104.848,145.75,2.1036,0.6841
2016-05-29,110.4704,0.6627,0.0739,3.5991,1.3796,1.31,690.27,6.5847,24.223,6.6681,1.0844,67.203,3.85,111.09,1190.6,0.3022,4.1195,35.4192,18.4118,0.6126,8.3557,0.3845,3.37,46.775,3.9369,3.64,65.9962,3.75,1.3796,15.7881,8.3329,0.9902,35.726,6.6436,3.6725,1.2616,1.0,30.757,1.3808,0.376,9.975,562.57,11.236,3069.17,0.8965,282.2,124.75,13615.0,30460.0,335.84,1.9324,107.59,1.487,104.848,145.75,2.1036,0.6841
2016-05-28,110.4704,0.6627,0.0739,3.5991,1.3796,1.31,690.27,6.5847,24.223,6.6681,1.0844,67.203,3.85,111.09,1190.6,0.3022,4.1195,35.4192,18.4118,0.6126,8.3557,0.3845,3.37,46.775,3.9369,3.64,65.9962,3.75,1.3796,15.7881,8.3329,0.9902,35.726,6.6436,3.6725,1.2616,1.0,30.757,1.3808,0.376,9.975,562.57,11.236,3069.17,0.8965,282.2,124.75,13615.0,30460.0,335.84,1.9324,107.59,1.487,104.848,145.75,2.1036,0.6841
2016-05-27,110.3646,0.6627,0.0739,3.5798,1.3743,1.3003,687.34,6.5613,24.203,6.6589,1.0844,67.0613,3.845,109.9,1181.0,0.3019,4.0855,35.3567,18.4527,0.6126,8.3112,0.3845,3.37,46.665,3.9393,3.64,66.0413,3.75,1.3743,15.6222,8.2882,0.9905,35.649,6.6436,3.6725,1.2616,1.0,30.757,1.3837,0.376,9.975,562.57,11.1857,3054.6,0.8954,280.97,124.83,13575.0,30460.0,335.48,1.9324,107.49,1.481,104.8291,145.75,2.0883,0.6824
2016-05-26,110.2811,0.6627,0.0739,3.5798,1.3769,1.2981,692.24,6.5601,24.192,6.6589,1.0844,67.2855,3.837,109.7,1185.8,0.3019,4.0825,35.3278,18.4572,0.6126,8.2799,0.3845,3.338,46.79,3.9393,3.64,65.2062,3.75,1.3769,15.5968,8.3033,0.991,35.616,6.6316,3.6725,1.2616,1.0,31.141,1.3862,0.376,9.975,562.57,11.1359,3061.89,0.8954,280.86,124.74,13615.0,30449.0,333.09,1.9324,107.78,1.4928,104.8199,145.75,2.0886,0.6805
2016-05-25,110.4973,0.6627,0.0739,3.5485,1.3796,1.309,692.87,6.5592,24.253,6.6723,1.0844,67.4467,3.855,110.15,1188.6,0.302,4.106,35.3122,18.452,0.6126,8.3389,0.3845,3.336,46.861,3.9684,3.64,65.8949,3.75,1.3796,15.6952,8.3178,0.9916,35.719,6.6536,3.6725,1.2616,1.0,31.223,1.3875,0.376,9.975,562.57,11.1982,3059.92,0.8972,282.32,125.3,13671.0,30439.0,336.24,1.9324,108.26,1.4826,104.8181,145.75,2.079,0.682
2016-05-24,110.4777,0.6627,0.0739,3.5654,1.3822,1.3118,693.89,6.5544,24.192,6.6588,1.0844,67.706,3.865,109.28,1183.1,0.3019,4.1185,35.301,18.4694,0.6126,8.3592,0.3845,3.336,46.792,3.9789,3.64,67.0493,3.75,1.3822,15.6344,8.3581,0.9916,35.754,6.6553,3.6725,1.2616,1.0,31.178,1.3906,0.376,9.975,562.57,11.1857,3058.25,0.8954,283.14,124.74,13606.0,30420.0,336.48,1.9324,107.84,1.4863,104.8273,145.75,2.0738,0.6848
2016-05-23,110.3499,0.6627,0.0739,3.5413,1.378,1.3118,692.19,6.5502,24.106,6.6314,1.0844,67.3492,3.879,109.8,1188.4,0.3019,4.068,35.2948,18.4444,0.6126,8.3511,0.3845,3.342,46.772,3.9513,3.64,67.0475,3.75,1.378,15.7382,8.3152,0.9904,35.62,6.6454,3.6725,1.2616,1.0,31.282,1.3808,0.376,9.975,562.57,11.2108,3047.99,0.8917,282.02,124.69,13607.0,30398.0,336.37,1.9324,107.91,1.4749,104.8604,145.75,2.073,0.6911
2016-05-22,110.3499,0.6627,0.0739,3.5413,1.378,1.3118,692.19,6.5502,24.106,6.6314,1.0844,67.3492,3.879,109.8,1188.4,0.3019,4.068,35.2948,18.4444,0.6126,8.3511,0.3845,3.342,46.772,3.9513,3.64,67.0475,3.75,1.378,15.7382,8.3152,0.9904,35.62,6.6454,3.6725,1.2616,1.0,31.282,1.3808,0.376,9.975,562.57,11.2108,3047.99,0.8917,282.02,124.69,13607.0,30398.0,336.37,1.9324,107.91,1.4749,104.8604,145.75,2.073,0.6911
2016-05-21,110.3499,0.6627,0.0739,3.5413,1.378,1.3118,692.19,6.5502,24.106,6.6314,1.0844,67.3492,3.879,109.8,1188.4,0.3019,4.068,35.2948,18.4444,0.6126,8.3511,0.3845,3.342,46.772,3.9513,3.64,67.0475,3.75,1.378,15.7382,8.3152,0.9904,35.62,6.6454,3.6725,1.2616,1.0,31.282,1.3808,0.376,9.975,562.57,11.2108,3047.99,0.8917,282.02,124.69,13607.0,30398.0,336.37,1.9324,107.91,1.4749,104.8604,145.75,2.073,0.6911
2016-05-20,110.2566,0.6627,0.0739,3.5997,1.3799,1.3136,696.96,6.5443,24.083,6.6289,1.0844,67.4076,3.871,110.0,1190.8,0.3019,4.0795,35.2206,18.3826,0.6126,8.3212,0.3845,3.333,46.855,3.9358,3.64,66.3775,3.75,1.3799,15.7382,8.3331,0.9912,35.62,6.6377,3.6725,1.2616,1.0,31.306,1.3814,0.376,9.975,562.57,11.2108,3056.06,0.8913,282.08,124.63,13573.0,30398.0,335.01,1.9324,107.74,1.4778,104.8204,145.75,2.0705,0.6859
2016-05-19,110.3793,0.6627,0.0739,3.5362,1.3804,1.3116,691.32,6.5411,24.133,6.6416,1.0844,67.2307,3.858,110.07,1180.9,0.3019,4.08,35.1848,18.5465,0.6126,8.3588,0.3845,3.336,46.596,3.9161,3.64,66.211,3.75,1.3804,15.8694,8.3509,0.9894,35.707,6.627,3.6725,1.2616,1.0,31.602,1.3902,0.376,9.975,562.57,11.274,3031.48,0.8931,281.58,124.7,13467.0,30372.0,334.89,1.9324,107.11,1.4837,104.7783,145.75,2.062,0.6832
2016-05-18,109.9962,0.6627,0.0739,3.5031,1.3743,1.2928,692.77,6.5326,23.955,6.5939,1.0844,66.9131,3.835,109.54,1173.3,0.3016,4.035,35.1314,18.3761,0.6126,8.2263,0.3845,3.318,46.385,3.9005,3.64,65.0641,3.75,1.3743,15.863,8.2887,0.9836,35.601,6.6276,3.6725,1.2616,1.0,31.465,1.3738,0.376,9.975,562.57,11.2613,3020.89,0.8866,280.21,123.95,13319.0,30370.0,329.89,1.9324,106.83,1.4734,104.7575,145.725,2.0593,0.6905
2016-05-17,109.7552,0.6627,0.0739,3.5029,1.3668,1.2885,692.52,6.5201,23.873,6.5724,1.0844,66.7233,3.818,109.02,1178.6,0.3016,4.014,35.1191,18.3217,0.6126,8.2263,0.3845,3.316,46.519,3.8508,3.64,64.5138,3.75,1.3668,15.6592,8.2364,0.9786,35.369,6.6312,3.6725,1.2616,1.0,31.539,1.3609,0.376,9.975,562.57,11.1607,3007.74,0.8835,277.98,123.53,13278.0,30367.0,328.07,1.9324,106.82,1.4691,104.759,145.74,2.0592,0.6908
2016-05-16,109.6768,0.6627,0.0739,3.5035,1.3716,1.2887,689.34,6.5235,23.859,6.5724,1.0844,66.8216,3.812,108.8,1169.4,0.3016,4.0355,35.0803,18.1795,0.6126,8.2263,0.3845,3.327,46.672,3.8625,3.64,64.8895,3.75,1.3716,15.7235,8.2325,0.9765,35.403,6.6393,3.6725,1.2616,1.0,31.539,1.3738,0.376,9.975,562.57,11.1732,2983.82,0.8831,277.98,123.53,13328.0,30364.0,327.88,1.9324,106.83,1.4817,104.7423,145.74,2.0493,0.6968
2016-05-15,109.6768,0.6627,0.0739,3.5035,1.3716,1.2887,689.34,6.5235,23.859,6.5724,1.0844,66.8216,3.812,108.8,1169.4,0.3016,4.0355,35.0803,18.1795,0.6126,8.2263,0.3845,3.327,46.672,3.8625,3.64,64.8895,3.75,1.3716,15.7235,8.2325,0.9765,35.403,6.6393,3.6725,1.2616,1.0,31.539,1.3738,0.376,9.975,562.57,11.1732,2983.82,0.8831,277.98,123.53,13328.0,30364.0,327.88,1.9324,106.83,1.4817,104.7423,145.74,2.0493,0.6968
2016-05-14,109.6768,0.6627,0.0739,3.5035,1.3716,1.2887,689.34,6.5235,23.859,6.5724,1.0844,66.8216,3.812,108.8,1169.4,0.3016,4.0355,35.0803,18.1795,0.6126,8.2263,0.3845,3.327,46.672,3.8625,3.64,64.8895,3.75,1.3716,15.7235,8.2325,0.9765,35.403,6.6393,3.6725,1.2616,1.0,31.539,1.3738,0.376,9.975,562.57,11.1732,2983.82,0.8831,277.98,123.53,13328.0,30364.0,327.88,1.9324,106.83,1.4817,104.7423,145.74,2.0493,0.6968
2016-05-13,109.6866,0.6627,0.0739,3.4871,1.3747,1.294,682.55,6.5192,23.81,6.556,1.0844,66.7609,3.77,108.8,1164.1,0.3012,4.0275,35.0309,18.1562,0.6126,8.1669,0.3845,3.333,46.584,3.8775,3.64,64.9306,3.75,1.3747,15.1579,8.222,0.9724,35.39,6.6614,3.6725,1.2616,1.0,31.57,1.3699,0.376,9.975,562.57,11.0011,2934.88,0.8812,277.94,123.27,13311.0,30364.0,329.79,1.9324,106.57,1.4704,104.6928,145.75,2.0317,0.6939
2016-05-12,109.451,0.6627,0.0739,3.4639,1.3673,1.2858,678.5,6.51,23.729,6.5332,1.0844,66.5977,3.77,108.38,1168.1,0.3012,4.0265,35.0567,17.9915,0.6126,8.1061,0.3845,3.327,46.638,3.8811,3.64,64.9607,3.75,1.3673,14.9992,8.1545,0.9707,35.256,6.6561,3.6725,1.2616,1.0,31.394,1.3633,0.376,9.975,562.57,10.917,2956.82,0.878,276.43,122.88,13299.0,30353.0,333.23,1.9324,106.68,1.4658,104.7091,145.75,2.0212,0.6923
2016-05-11,109.3529,0.6627,0.0739,3.4766,1.3707,1.2836,677.2,6.5136,23.681,6.522,1.0844,66.6958,3.772,108.83,1174.0,0.3014,4.0545,35.0448,17.9549,0.6126,8.1931,0.3845,3.327,46.92,3.8855,3.64,66.2428,3.75,1.3707,15.1184,8.1426,0.9742,35.23,6.6502,3.6725,1.2616,1.0,31.351,1.3581,0.376,9.975,562.57,10.9529,2979.54,0.8765,276.62,122.84,13271.0,30349.0,334.6,1.9324,106.63,1.4691,104.6804,145.7327,2.0196,0.6933
2016-05-10,109.4805,0.6627,0.0739,3.538,1.3711,1.2959,670.97,6.5175,23.762,6.5403,1.0844,66.7224,3.784,108.45,1164.7,0.3014,4.059,35.0415,18.0205,0.6126,8.2215,0.3845,3.331,47.247,3.8853,3.64,66.3277,3.75,1.3711,15.229,8.1429,0.9739,35.242,6.6306,3.6725,1.2616,1.0,31.481,1.3646,0.376,9.975,562.57,11.0011,2969.62,0.8791,276.93,122.85,13333.0,30350.0,334.6,1.9324,106.29,1.4826,104.7324,145.715,2.0181,0.6933
2016-05-09,109.4118,0.6627,0.0739,3.5356,1.3629,1.2994,666.89,6.5077,23.717,6.5286,1.0844,66.4379,3.779,107.55,1153.5,0.3011,4.0005,35.0321,18.1033,0.6126,8.1904,0.3845,3.336,47.205,3.873,3.64,66.3277,3.75,1.3629,15.1219,8.1432,0.9695,35.124,6.6521,3.6725,1.2616,1.0,31.64,1.3567,0.376,9.975,562.57,10.989,2969.62,0.8776,276.02,122.84,13284.0,30341.0,334.6,1.9324,106.48,1.4603,104.7229,145.7617,2.0123,0.6923
2016-05-08,109.4118,0.6627,0.0739,3.5356,1.3629,1.2994,666.89,6.5077,23.717,6.5286,1.0844,66.4379,3.779,107.55,1153.5,0.3011,4.0005,35.0321,18.1033,0.6126,8.1904,0.3845,3.336,47.205,3.873,3.64,66.3277,3.75,1.3629,15.1219,8.1432,0.9695,35.124,6.6521,3.6725,1.2616,1.0,31.64,1.3567,0.376,9.975,562.57,10.989,2969.62,0.8776,276.02,122.84,13284.0,30341.0,334.6,1.9324,106.48,1.4603,104.7229,145.7617,2.0123,0.6923
2016-05-07,109.4118,0.6627,0.0739,3.5356,1.3629,1.2994,666.89,6.5077,23.717,6.5286,1.0844,66.4379,3.779,107.55,1153.5,0.3011,4.0005,35.0321,18.1033,0.6126,8.1904,0.3845,3.336,47.205,3.873,3.64,66.3277,3.75,1.3629,15.1219,8.1432,0.9695,35.124,6.6521,3.6725,1.2616,1.0,31.64,1.3567,0.376,9.975,562.57,10.989,2969.62,0.8776,276.02,122.84,13284.0,30341.0,334.6,1.9324,106.48,1.4603,104.7229,145.7617,2.0123,0.6923
2016-05-06,109.2596,0.6627,0.0739,3.529,1.3602,1.2921,667.43,6.5042,23.654,6.5286,1.0844,66.583,3.788,107.36,1153.5,0.3011,4.0095,35.0488,17.9204,0.6126,8.1835,0.3845,3.313,47.205,3.8732,3.64,66.1928,3.75,1.3602,14.891,8.1073,0.9687,35.124,6.6293,3.6725,1.2616,1.0,31.544,1.3524,0.376,9.975,562.57,10.929,2952.37,0.8751,273.98,122.47,13284.0,30341.0,334.6,1.9324,106.4,1.4586,104.704,145.73,2.0088,0.6894
2016-05-05,109.3431,0.6627,0.0739,3.5391,1.3563,1.2853,670.36,6.5043,23.628,6.5286,1.0844,66.5105,3.781,107.36,1153.5,0.3011,4.003,35.063,17.9204,0.6126,8.1835,0.3845,3.319,47.062,3.8475,3.64,65.8918,3.75,1.3563,14.79,8.1073,0.9643,35.124,6.6307,3.6725,1.2616,1.0,31.627,1.3333,0.376,9.975,562.57,10.929,2942.16,0.8742,273.34,122.47,13284.0,30341.0,335.71,1.9324,106.56,1.4514,104.6815,145.73,1.9993,0.6915
2016-05-04,109.0781,0.6627,0.0739,3.5544,1.3543,1.2884,670.36,6.4957,23.457,6.4671,1.0844,66.5388,3.777,107.36,1137.1,0.3008,3.9765,35.0459,17.9204,0.6126,8.1191,0.3845,3.319,46.956,3.83,3.64,66.1718,3.75,1.3543,14.7943,8.0471,0.9565,35.107,6.6219,3.6725,1.2616,1.0,31.627,1.3332,0.376,9.975,562.57,10.8342,2895.51,0.8692,272.28,122.01,13246.0,30327.0,332.51,1.9324,106.16,1.451,104.6815,145.73,1.9884,0.6906
2016-05-03,108.798,0.6627,0.0739,3.4985,1.3405,1.2686,660.88,6.4727,23.383,6.4331,1.0844,66.2698,3.747,107.36,1140.8,0.3005,3.9225,34.9077,17.5234,0.6126,8.0465,0.3845,3.322,46.999,3.83,3.64,66.1718,3.75,1.3405,14.499,7.9202,0.9475,34.858,6.6219,3.6725,1.2616,1.0,31.658,1.3208,0.376,9.975,562.57,10.6838,2833.78,0.8644,268.52,120.98,13162.0,30321.0,329.21,1.9324,106.23,1.419,104.8079,143.9,1.9913,0.6816
